"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 03 22:40:24 GMT 2021","Tue Aug 03 22:40:33 GMT 2021","9025","test","test_conduit","TestConduit","","","test__registration",""
"passed","Tue Aug 03 22:41:07 GMT 2021","Tue Aug 03 22:41:18 GMT 2021","10835","test","test_conduit","TestConduit","","","test__add_new_article",""
"passed","Tue Aug 03 22:41:20 GMT 2021","Tue Aug 03 22:41:33 GMT 2021","12841","test","test_conduit","TestConduit","","","test__import_data_from_file",""
"failed","Tue Aug 03 22:42:02 GMT 2021","Tue Aug 03 22:42:21 GMT 2021","18874","test","test_conduit","TestConduit","","","test__delete_article",""
"passed","Tue Aug 03 22:40:49 GMT 2021","Tue Aug 03 22:40:55 GMT 2021","5436","test","test_conduit","TestConduit","","","test__list_data",""
"passed","Tue Aug 03 22:40:58 GMT 2021","Tue Aug 03 22:41:04 GMT 2021","6543","test","test_conduit","TestConduit","","","test__pagination",""
"passed","Tue Aug 03 22:42:35 GMT 2021","Tue Aug 03 22:42:44 GMT 2021","9499","test","test_conduit","TestConduit","","","test__logout",""
"passed","Tue Aug 03 22:40:35 GMT 2021","Tue Aug 03 22:40:47 GMT 2021","11405","test","test_conduit","TestConduit","","","test__login",""
"passed","Tue Aug 03 22:42:23 GMT 2021","Tue Aug 03 22:42:33 GMT 2021","9523","test","test_conduit","TestConduit","","","test__save_data_to_file",""
"broken","Tue Aug 03 22:41:36 GMT 2021","Tue Aug 03 22:42:00 GMT 2021","23891","test","test_conduit","TestConduit","","","test__modify_article",""
"passed","Tue Aug 03 22:40:18 GMT 2021","Tue Aug 03 22:40:21 GMT 2021","3075","test","test_conduit","TestConduit","","","test__accept_cookies",""
