"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 06 07:45:04 GMT 2021","Fri Aug 06 07:45:15 GMT 2021","10752","test","test_conduit","TestConduit","","","test__add_new_article",""
"passed","Fri Aug 06 07:46:48 GMT 2021","Fri Aug 06 07:46:57 GMT 2021","9439","test","test_conduit","TestConduit","","","test__logout",""
"passed","Fri Aug 06 07:44:33 GMT 2021","Fri Aug 06 07:44:44 GMT 2021","11335","test","test_conduit","TestConduit","","","test__login",""
"passed","Fri Aug 06 07:45:45 GMT 2021","Fri Aug 06 07:46:11 GMT 2021","25746","test","test_conduit","TestConduit","","","test__modify_article",""
"passed","Fri Aug 06 07:44:22 GMT 2021","Fri Aug 06 07:44:30 GMT 2021","8908","test","test_conduit","TestConduit","","","test__registration",""
"passed","Fri Aug 06 07:45:17 GMT 2021","Fri Aug 06 07:45:42 GMT 2021","25624","test","test_conduit","TestConduit","","","test__import_data_from_file",""
"passed","Fri Aug 06 07:44:16 GMT 2021","Fri Aug 06 07:44:19 GMT 2021","3126","test","test_conduit","TestConduit","","","test__accept_cookies",""
"passed","Fri Aug 06 07:44:47 GMT 2021","Fri Aug 06 07:44:52 GMT 2021","5387","test","test_conduit","TestConduit","","","test__list_data",""
"passed","Fri Aug 06 07:46:36 GMT 2021","Fri Aug 06 07:46:45 GMT 2021","9479","test","test_conduit","TestConduit","","","test__save_data_to_file",""
"passed","Fri Aug 06 07:46:14 GMT 2021","Fri Aug 06 07:46:33 GMT 2021","19698","test","test_conduit","TestConduit","","","test__delete_article",""
"passed","Fri Aug 06 07:44:55 GMT 2021","Fri Aug 06 07:45:02 GMT 2021","6510","test","test_conduit","TestConduit","","","test__pagination",""
