"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 06 07:40:31 GMT 2021","Fri Aug 06 07:40:43 GMT 2021","11411","test","test_conduit","TestConduit","","","test__login",""
"passed","Fri Aug 06 07:40:14 GMT 2021","Fri Aug 06 07:40:17 GMT 2021","3104","test","test_conduit","TestConduit","","","test__accept_cookies",""
"passed","Fri Aug 06 07:40:19 GMT 2021","Fri Aug 06 07:40:29 GMT 2021","9593","test","test_conduit","TestConduit","","","test__registration",""
"passed","Fri Aug 06 07:42:34 GMT 2021","Fri Aug 06 07:42:43 GMT 2021","9529","test","test_conduit","TestConduit","","","test__save_data_to_file",""
"passed","Fri Aug 06 07:40:45 GMT 2021","Fri Aug 06 07:40:51 GMT 2021","5481","test","test_conduit","TestConduit","","","test__list_data",""
"passed","Fri Aug 06 07:42:45 GMT 2021","Fri Aug 06 07:42:55 GMT 2021","9593","test","test_conduit","TestConduit","","","test__logout",""
"passed","Fri Aug 06 07:40:53 GMT 2021","Fri Aug 06 07:40:59 GMT 2021","6613","test","test_conduit","TestConduit","","","test__pagination",""
"failed","Fri Aug 06 07:42:12 GMT 2021","Fri Aug 06 07:42:31 GMT 2021","18934","test","test_conduit","TestConduit","","","test__delete_article",""
"passed","Fri Aug 06 07:41:16 GMT 2021","Fri Aug 06 07:41:42 GMT 2021","25871","test","test_conduit","TestConduit","","","test__import_data_from_file",""
"passed","Fri Aug 06 07:41:43 GMT 2021","Fri Aug 06 07:42:09 GMT 2021","25895","test","test_conduit","TestConduit","","","test__modify_article",""
"passed","Fri Aug 06 07:41:02 GMT 2021","Fri Aug 06 07:41:13 GMT 2021","10868","test","test_conduit","TestConduit","","","test__add_new_article",""
