"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 03 22:58:41 GMT 2021","Tue Aug 03 22:58:54 GMT 2021","12727","test","test_conduit","TestConduit","","","test__import_data_from_file",""
"passed","Tue Aug 03 22:59:57 GMT 2021","Tue Aug 03 23:00:07 GMT 2021","9447","test","test_conduit","TestConduit","","","test__logout",""
"passed","Tue Aug 03 22:58:13 GMT 2021","Tue Aug 03 22:58:18 GMT 2021","5381","test","test_conduit","TestConduit","","","test__list_data",""
"passed","Tue Aug 03 22:58:56 GMT 2021","Tue Aug 03 22:59:21 GMT 2021","25712","test","test_conduit","TestConduit","","","test__modify_article",""
"passed","Tue Aug 03 22:57:48 GMT 2021","Tue Aug 03 22:57:57 GMT 2021","9136","test","test_conduit","TestConduit","","","test__registration",""
"passed","Tue Aug 03 22:58:20 GMT 2021","Tue Aug 03 22:58:26 GMT 2021","6520","test","test_conduit","TestConduit","","","test__pagination",""
"passed","Tue Aug 03 22:57:59 GMT 2021","Tue Aug 03 22:58:10 GMT 2021","11351","test","test_conduit","TestConduit","","","test__login",""
"passed","Tue Aug 03 22:57:43 GMT 2021","Tue Aug 03 22:57:46 GMT 2021","3078","test","test_conduit","TestConduit","","","test__accept_cookies",""
"passed","Tue Aug 03 22:59:23 GMT 2021","Tue Aug 03 22:59:43 GMT 2021","19682","test","test_conduit","TestConduit","","","test__delete_article",""
"passed","Tue Aug 03 22:59:45 GMT 2021","Tue Aug 03 22:59:55 GMT 2021","9445","test","test_conduit","TestConduit","","","test__save_data_to_file",""
"passed","Tue Aug 03 22:58:28 GMT 2021","Tue Aug 03 22:58:39 GMT 2021","10672","test","test_conduit","TestConduit","","","test__add_new_article",""
