"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 06 08:48:00 GMT 2021","Fri Aug 06 08:48:07 GMT 2021","7420","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__logout",""
"passed","Fri Aug 06 08:46:57 GMT 2021","Fri Aug 06 08:47:07 GMT 2021","9743","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__add_new_article",""
"broken","Fri Aug 06 08:47:14 GMT 2021","Fri Aug 06 08:47:34 GMT 2021","19701","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__modify_article",""
"passed","Fri Aug 06 08:46:43 GMT 2021","Fri Aug 06 08:46:48 GMT 2021","5382","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__list_data",""
"passed","Fri Aug 06 08:46:22 GMT 2021","Fri Aug 06 08:46:24 GMT 2021","2073","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__accept_cookies",""
"passed","Fri Aug 06 08:46:35 GMT 2021","Fri Aug 06 08:46:42 GMT 2021","7380","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__login",""
"passed","Fri Aug 06 08:46:50 GMT 2021","Fri Aug 06 08:46:55 GMT 2021","5459","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__pagination",""
"broken","Fri Aug 06 08:47:52 GMT 2021","Fri Aug 06 08:47:59 GMT 2021","7402","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__save_data_to_file",""
"passed","Fri Aug 06 08:46:26 GMT 2021","Fri Aug 06 08:46:33 GMT 2021","7697","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__registration",""
"broken","Fri Aug 06 08:47:08 GMT 2021","Fri Aug 06 08:47:14 GMT 2021","5342","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__import_data_from_file",""
"passed","Fri Aug 06 08:47:34 GMT 2021","Fri Aug 06 08:47:50 GMT 2021","15706","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__delete_article",""
