"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Aug 07 10:40:45 GMT 2021","Sat Aug 07 10:40:47 GMT 2021","2047","test","test_conduit_remek_panniangyan","TestConduit","","","test__home_page",""
"passed","Sat Aug 07 10:41:07 GMT 2021","Sat Aug 07 10:41:12 GMT 2021","5398","test","test_conduit_remek_panniangyan","TestConduit","","","test__login",""
"passed","Sat Aug 07 10:42:25 GMT 2021","Sat Aug 07 10:42:48 GMT 2021","23429","test","test_conduit_remek_panniangyan","TestConduit","","","test__modify_article",""
"passed","Sat Aug 07 10:40:50 GMT 2021","Sat Aug 07 10:40:53 GMT 2021","3113","test","test_conduit_remek_panniangyan","TestConduit","","","test__accept_cookies",""
"passed","Sat Aug 07 10:42:51 GMT 2021","Sat Aug 07 10:43:06 GMT 2021","15062","test","test_conduit_remek_panniangyan","TestConduit","","","test__delete_article",""
"passed","Sat Aug 07 10:41:30 GMT 2021","Sat Aug 07 10:41:46 GMT 2021","15797","test","test_conduit_remek_panniangyan","TestConduit","","","test__add_new_article",""
"passed","Sat Aug 07 10:43:20 GMT 2021","Sat Aug 07 10:43:28 GMT 2021","7476","test","test_conduit_remek_panniangyan","TestConduit","","","test__logout",""
"passed","Sat Aug 07 10:40:55 GMT 2021","Sat Aug 07 10:41:04 GMT 2021","8724","test","test_conduit_remek_panniangyan","TestConduit","","","test__registration",""
"passed","Sat Aug 07 10:41:22 GMT 2021","Sat Aug 07 10:41:27 GMT 2021","5537","test","test_conduit_remek_panniangyan","TestConduit","","","test__pagination",""
"passed","Sat Aug 07 10:41:48 GMT 2021","Sat Aug 07 10:42:22 GMT 2021","33652","test","test_conduit_remek_panniangyan","TestConduit","","","test__import_data_from_file",""
"passed","Sat Aug 07 10:43:08 GMT 2021","Sat Aug 07 10:43:18 GMT 2021","9479","test","test_conduit_remek_panniangyan","TestConduit","","","test__save_data_to_file",""
"passed","Sat Aug 07 10:41:15 GMT 2021","Sat Aug 07 10:41:20 GMT 2021","5424","test","test_conduit_remek_panniangyan","TestConduit","","","test__list_data",""
