"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 06 08:58:38 GMT 2021","Fri Aug 06 08:58:54 GMT 2021","15733","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__delete_article",""
"passed","Fri Aug 06 08:59:06 GMT 2021","Fri Aug 06 08:59:14 GMT 2021","7425","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__logout",""
"passed","Fri Aug 06 08:57:16 GMT 2021","Fri Aug 06 08:57:23 GMT 2021","7387","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__login",""
"passed","Fri Aug 06 08:57:37 GMT 2021","Fri Aug 06 08:57:46 GMT 2021","9811","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__add_new_article",""
"passed","Fri Aug 06 08:58:55 GMT 2021","Fri Aug 06 08:59:05 GMT 2021","9484","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__save_data_to_file",""
"passed","Fri Aug 06 08:57:24 GMT 2021","Fri Aug 06 08:57:30 GMT 2021","5398","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__list_data",""
"passed","Fri Aug 06 08:57:30 GMT 2021","Fri Aug 06 08:57:36 GMT 2021","5514","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__pagination",""
"passed","Fri Aug 06 08:58:14 GMT 2021","Fri Aug 06 08:58:36 GMT 2021","21848","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__modify_article",""
"passed","Fri Aug 06 08:57:06 GMT 2021","Fri Aug 06 08:57:14 GMT 2021","8041","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__registration",""
"passed","Fri Aug 06 08:57:48 GMT 2021","Fri Aug 06 08:58:13 GMT 2021","24799","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__import_data_from_file",""
"passed","Fri Aug 06 08:57:03 GMT 2021","Fri Aug 06 08:57:05 GMT 2021","2061","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__accept_cookies",""
