"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 02:10:42 GMT 2021","Sun Aug 08 02:10:45 GMT 2021","3089","test","test_conduit_remek_panniangyan","TestConduit","","","test__accept_cookies",""
"passed","Sun Aug 08 02:13:26 GMT 2021","Sun Aug 08 02:13:34 GMT 2021","7423","test","test_conduit_remek_panniangyan","TestConduit","","","test__logout",""
"passed","Sun Aug 08 02:11:20 GMT 2021","Sun Aug 08 02:11:36 GMT 2021","15704","test","test_conduit_remek_panniangyan","TestConduit","","","test__add_new_article",""
"passed","Sun Aug 08 02:11:05 GMT 2021","Sun Aug 08 02:11:11 GMT 2021","5386","test","test_conduit_remek_panniangyan","TestConduit","","","test__list_data",""
"passed","Sun Aug 08 02:10:48 GMT 2021","Sun Aug 08 02:10:56 GMT 2021","8390","test","test_conduit_remek_panniangyan","TestConduit","","","test__registration",""
"passed","Sun Aug 08 02:10:37 GMT 2021","Sun Aug 08 02:10:39 GMT 2021","2118","test","test_conduit_remek_panniangyan","TestConduit","","","test__home_page",""
"broken","Sun Aug 08 02:12:13 GMT 2021","Sun Aug 08 02:12:55 GMT 2021","42186","test","test_conduit_remek_panniangyan","TestConduit","","","test__modify_article",""
"passed","Sun Aug 08 02:13:14 GMT 2021","Sun Aug 08 02:13:24 GMT 2021","9546","test","test_conduit_remek_panniangyan","TestConduit","","","test__save_data_to_file",""
"passed","Sun Aug 08 02:12:57 GMT 2021","Sun Aug 08 02:13:12 GMT 2021","14978","test","test_conduit_remek_panniangyan","TestConduit","","","test__delete_article",""
"passed","Sun Aug 08 02:11:12 GMT 2021","Sun Aug 08 02:11:18 GMT 2021","5476","test","test_conduit_remek_panniangyan","TestConduit","","","test__pagination",""
"passed","Sun Aug 08 02:11:38 GMT 2021","Sun Aug 08 02:12:11 GMT 2021","33571","test","test_conduit_remek_panniangyan","TestConduit","","","test__import_data_from_file",""
"passed","Sun Aug 08 02:10:59 GMT 2021","Sun Aug 08 02:11:04 GMT 2021","5358","test","test_conduit_remek_panniangyan","TestConduit","","","test__login",""
