"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 06 09:31:29 GMT 2021","Fri Aug 06 09:31:37 GMT 2021","7917","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__add_new_article",""
"passed","Fri Aug 06 09:32:23 GMT 2021","Fri Aug 06 09:32:36 GMT 2021","13872","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__delete_article",""
"passed","Fri Aug 06 09:32:38 GMT 2021","Fri Aug 06 09:32:46 GMT 2021","7484","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__save_data_to_file",""
"passed","Fri Aug 06 09:31:24 GMT 2021","Fri Aug 06 09:31:27 GMT 2021","3540","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__pagination",""
"passed","Fri Aug 06 09:31:12 GMT 2021","Fri Aug 06 09:31:17 GMT 2021","5385","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__login",""
"passed","Fri Aug 06 09:32:47 GMT 2021","Fri Aug 06 09:32:53 GMT 2021","5495","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__logout",""
"passed","Fri Aug 06 09:31:19 GMT 2021","Fri Aug 06 09:31:22 GMT 2021","3432","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__list_data",""
"passed","Fri Aug 06 09:31:01 GMT 2021","Fri Aug 06 09:31:03 GMT 2021","2091","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__accept_cookies",""
"passed","Fri Aug 06 09:31:39 GMT 2021","Fri Aug 06 09:32:01 GMT 2021","22853","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__import_data_from_file",""
"passed","Fri Aug 06 09:31:04 GMT 2021","Fri Aug 06 09:31:11 GMT 2021","7582","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__registration",""
"broken","Fri Aug 06 09:32:03 GMT 2021","Fri Aug 06 09:32:21 GMT 2021","17785","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__modify_article",""
