"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 03 23:09:01 GMT 2021","Tue Aug 03 23:09:26 GMT 2021","25789","test","test_conduit","TestConduit","","","test__import_data_from_file",""
"passed","Tue Aug 03 23:08:15 GMT 2021","Tue Aug 03 23:08:27 GMT 2021","11389","test","test_conduit","TestConduit","","","test__login",""
"passed","Tue Aug 03 23:09:58 GMT 2021","Tue Aug 03 23:10:18 GMT 2021","19855","test","test_conduit","TestConduit","","","test__delete_article",""
"passed","Tue Aug 03 23:09:29 GMT 2021","Tue Aug 03 23:09:55 GMT 2021","25867","test","test_conduit","TestConduit","","","test__modify_article",""
"passed","Tue Aug 03 23:08:30 GMT 2021","Tue Aug 03 23:08:35 GMT 2021","5439","test","test_conduit","TestConduit","","","test__list_data",""
"passed","Tue Aug 03 23:08:47 GMT 2021","Tue Aug 03 23:08:58 GMT 2021","10845","test","test_conduit","TestConduit","","","test__add_new_article",""
"passed","Tue Aug 03 23:07:59 GMT 2021","Tue Aug 03 23:08:02 GMT 2021","3081","test","test_conduit","TestConduit","","","test__accept_cookies",""
"passed","Tue Aug 03 23:08:03 GMT 2021","Tue Aug 03 23:08:13 GMT 2021","9326","test","test_conduit","TestConduit","","","test__registration",""
"passed","Tue Aug 03 23:10:32 GMT 2021","Tue Aug 03 23:10:41 GMT 2021","9492","test","test_conduit","TestConduit","","","test__logout",""
"passed","Tue Aug 03 23:08:38 GMT 2021","Tue Aug 03 23:08:44 GMT 2021","6575","test","test_conduit","TestConduit","","","test__pagination",""
"passed","Tue Aug 03 23:10:20 GMT 2021","Tue Aug 03 23:10:30 GMT 2021","9572","test","test_conduit","TestConduit","","","test__save_data_to_file",""
