"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 07 11:01:14 GMT 2021","Sat Aug 07 11:01:17 GMT 2021","2125","test","test_conduit_remek_panniangyan","TestConduit","","","test__home_page",""
"passed","Sat Aug 07 11:02:19 GMT 2021","Sat Aug 07 11:02:52 GMT 2021","33726","test","test_conduit_remek_panniangyan","TestConduit","","","test__import_data_from_file",""
"passed","Sat Aug 07 11:01:44 GMT 2021","Sat Aug 07 11:01:49 GMT 2021","5418","test","test_conduit_remek_panniangyan","TestConduit","","","test__list_data",""
"passed","Sat Aug 07 11:03:50 GMT 2021","Sat Aug 07 11:03:58 GMT 2021","7492","test","test_conduit_remek_panniangyan","TestConduit","","","test__logout",""
"passed","Sat Aug 07 11:01:25 GMT 2021","Sat Aug 07 11:01:33 GMT 2021","8460","test","test_conduit_remek_panniangyan","TestConduit","","","test__registration",""
"passed","Sat Aug 07 11:03:38 GMT 2021","Sat Aug 07 11:03:47 GMT 2021","9618","test","test_conduit_remek_panniangyan","TestConduit","","","test__save_data_to_file",""
"passed","Sat Aug 07 11:01:19 GMT 2021","Sat Aug 07 11:01:22 GMT 2021","3078","test","test_conduit_remek_panniangyan","TestConduit","","","test__accept_cookies",""
"passed","Sat Aug 07 11:01:36 GMT 2021","Sat Aug 07 11:01:41 GMT 2021","5416","test","test_conduit_remek_panniangyan","TestConduit","","","test__login",""
"passed","Sat Aug 07 11:02:00 GMT 2021","Sat Aug 07 11:02:16 GMT 2021","15847","test","test_conduit_remek_panniangyan","TestConduit","","","test__add_new_article",""
"passed","Sat Aug 07 11:02:55 GMT 2021","Sat Aug 07 11:03:18 GMT 2021","23543","test","test_conduit_remek_panniangyan","TestConduit","","","test__modify_article",""
"passed","Sat Aug 07 11:01:52 GMT 2021","Sat Aug 07 11:01:58 GMT 2021","5560","test","test_conduit_remek_panniangyan","TestConduit","","","test__pagination",""
"passed","Sat Aug 07 11:03:20 GMT 2021","Sat Aug 07 11:03:35 GMT 2021","15119","test","test_conduit_remek_panniangyan","TestConduit","","","test__delete_article",""
