"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 03 22:54:33 GMT 2021","Tue Aug 03 22:54:39 GMT 2021","6504","test","test_conduit","TestConduit","","","test__pagination",""
"passed","Tue Aug 03 22:54:54 GMT 2021","Tue Aug 03 22:55:07 GMT 2021","12831","test","test_conduit","TestConduit","","","test__import_data_from_file",""
"passed","Tue Aug 03 22:54:41 GMT 2021","Tue Aug 03 22:54:52 GMT 2021","10788","test","test_conduit","TestConduit","","","test__add_new_article",""
"passed","Tue Aug 03 22:56:01 GMT 2021","Tue Aug 03 22:56:10 GMT 2021","9484","test","test_conduit","TestConduit","","","test__save_data_to_file",""
"passed","Tue Aug 03 22:54:26 GMT 2021","Tue Aug 03 22:54:31 GMT 2021","5433","test","test_conduit","TestConduit","","","test__list_data",""
"passed","Tue Aug 03 22:56:13 GMT 2021","Tue Aug 03 22:56:23 GMT 2021","9479","test","test_conduit","TestConduit","","","test__logout",""
"passed","Tue Aug 03 22:55:10 GMT 2021","Tue Aug 03 22:55:36 GMT 2021","25796","test","test_conduit","TestConduit","","","test__modify_article",""
"passed","Tue Aug 03 22:53:55 GMT 2021","Tue Aug 03 22:53:58 GMT 2021","3105","test","test_conduit","TestConduit","","","test__accept_cookies",""
"passed","Tue Aug 03 22:54:12 GMT 2021","Tue Aug 03 22:54:24 GMT 2021","11361","test","test_conduit","TestConduit","","","test__login",""
"passed","Tue Aug 03 22:55:39 GMT 2021","Tue Aug 03 22:55:58 GMT 2021","19782","test","test_conduit","TestConduit","","","test__delete_article",""
"passed","Tue Aug 03 22:54:01 GMT 2021","Tue Aug 03 22:54:11 GMT 2021","9572","test","test_conduit","TestConduit","","","test__registration",""
