"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 03 22:41:18 GMT 2021","Tue Aug 03 22:41:28 GMT 2021","9412","test","test_conduit","TestConduit","","","test__logout",""
"passed","Tue Aug 03 22:39:48 GMT 2021","Tue Aug 03 22:39:59 GMT 2021","10659","test","test_conduit","TestConduit","","","test__add_new_article",""
"passed","Tue Aug 03 22:39:02 GMT 2021","Tue Aug 03 22:39:05 GMT 2021","3071","test","test_conduit","TestConduit","","","test__accept_cookies",""
"passed","Tue Aug 03 22:39:32 GMT 2021","Tue Aug 03 22:39:37 GMT 2021","5346","test","test_conduit","TestConduit","","","test__list_data",""
"passed","Tue Aug 03 22:40:17 GMT 2021","Tue Aug 03 22:40:42 GMT 2021","25670","test","test_conduit","TestConduit","","","test__modify_article",""
"passed","Tue Aug 03 22:39:08 GMT 2021","Tue Aug 03 22:39:17 GMT 2021","8706","test","test_conduit","TestConduit","","","test__registration",""
"passed","Tue Aug 03 22:41:06 GMT 2021","Tue Aug 03 22:41:16 GMT 2021","9398","test","test_conduit","TestConduit","","","test__save_data_to_file",""
"passed","Tue Aug 03 22:40:01 GMT 2021","Tue Aug 03 22:40:14 GMT 2021","12694","test","test_conduit","TestConduit","","","test__import_data_from_file",""
"passed","Tue Aug 03 22:39:39 GMT 2021","Tue Aug 03 22:39:46 GMT 2021","6461","test","test_conduit","TestConduit","","","test__pagination",""
"passed","Tue Aug 03 22:40:44 GMT 2021","Tue Aug 03 22:41:04 GMT 2021","19652","test","test_conduit","TestConduit","","","test__delete_article",""
"passed","Tue Aug 03 22:39:19 GMT 2021","Tue Aug 03 22:39:30 GMT 2021","11313","test","test_conduit","TestConduit","","","test__login",""
