"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 07 09:59:17 GMT 2021","Sat Aug 07 09:59:22 GMT 2021","5369","test","test_conduit_remek_panniangyan","TestConduit","","","test__list_data",""
"broken","Sat Aug 07 10:00:24 GMT 2021","Sat Aug 07 10:01:07 GMT 2021","42194","test","test_conduit_remek_panniangyan","TestConduit","","","test__modify_article",""
"passed","Sat Aug 07 10:01:09 GMT 2021","Sat Aug 07 10:01:24 GMT 2021","15000","test","test_conduit_remek_panniangyan","TestConduit","","","test__delete_article",""
"passed","Sat Aug 07 09:58:58 GMT 2021","Sat Aug 07 09:59:06 GMT 2021","7940","test","test_conduit_remek_panniangyan","TestConduit","","","test__registration",""
"passed","Sat Aug 07 09:59:09 GMT 2021","Sat Aug 07 09:59:14 GMT 2021","5353","test","test_conduit_remek_panniangyan","TestConduit","","","test__login",""
"passed","Sat Aug 07 10:01:39 GMT 2021","Sat Aug 07 10:01:46 GMT 2021","7451","test","test_conduit_remek_panniangyan","TestConduit","","","test__logout",""
"passed","Sat Aug 07 09:59:49 GMT 2021","Sat Aug 07 10:00:23 GMT 2021","33593","test","test_conduit_remek_panniangyan","TestConduit","","","test__import_data_from_file",""
"passed","Sat Aug 07 09:58:54 GMT 2021","Sat Aug 07 09:58:57 GMT 2021","3077","test","test_conduit_remek_panniangyan","TestConduit","","","test__accept_cookies",""
"passed","Sat Aug 07 09:59:24 GMT 2021","Sat Aug 07 09:59:29 GMT 2021","5525","test","test_conduit_remek_panniangyan","TestConduit","","","test__pagination",""
"passed","Sat Aug 07 09:58:50 GMT 2021","Sat Aug 07 09:58:51 GMT 2021","1156","test","test_conduit_remek_panniangyan","TestConduit","","","test__home_page",""
"passed","Sat Aug 07 09:59:31 GMT 2021","Sat Aug 07 09:59:46 GMT 2021","15716","test","test_conduit_remek_panniangyan","TestConduit","","","test__add_new_article",""
"passed","Sat Aug 07 10:01:27 GMT 2021","Sat Aug 07 10:01:36 GMT 2021","9672","test","test_conduit_remek_panniangyan","TestConduit","","","test__save_data_to_file",""
