"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 02:12:57 GMT 2021","Sun Aug 08 02:13:02 GMT 2021","5588","test","test_conduit_remek_panniangyan","TestConduit","","","test__pagination",""
"passed","Sun Aug 08 02:12:28 GMT 2021","Sun Aug 08 02:12:37 GMT 2021","8411","test","test_conduit_remek_panniangyan","TestConduit","","","test__registration",""
"passed","Sun Aug 08 02:14:25 GMT 2021","Sun Aug 08 02:14:40 GMT 2021","15144","test","test_conduit_remek_panniangyan","TestConduit","","","test__delete_article",""
"passed","Sun Aug 08 02:13:23 GMT 2021","Sun Aug 08 02:13:57 GMT 2021","33740","test","test_conduit_remek_panniangyan","TestConduit","","","test__import_data_from_file",""
"passed","Sun Aug 08 02:14:55 GMT 2021","Sun Aug 08 02:15:03 GMT 2021","7544","test","test_conduit_remek_panniangyan","TestConduit","","","test__logout",""
"passed","Sun Aug 08 02:12:23 GMT 2021","Sun Aug 08 02:12:26 GMT 2021","3077","test","test_conduit_remek_panniangyan","TestConduit","","","test__accept_cookies",""
"passed","Sun Aug 08 02:12:39 GMT 2021","Sun Aug 08 02:12:45 GMT 2021","5409","test","test_conduit_remek_panniangyan","TestConduit","","","test__login",""
"passed","Sun Aug 08 02:12:48 GMT 2021","Sun Aug 08 02:12:54 GMT 2021","5437","test","test_conduit_remek_panniangyan","TestConduit","","","test__list_data",""
"passed","Sun Aug 08 02:12:19 GMT 2021","Sun Aug 08 02:12:21 GMT 2021","2076","test","test_conduit_remek_panniangyan","TestConduit","","","test__home_page",""
"passed","Sun Aug 08 02:14:43 GMT 2021","Sun Aug 08 02:14:52 GMT 2021","9742","test","test_conduit_remek_panniangyan","TestConduit","","","test__save_data_to_file",""
"passed","Sun Aug 08 02:13:05 GMT 2021","Sun Aug 08 02:13:21 GMT 2021","15866","test","test_conduit_remek_panniangyan","TestConduit","","","test__add_new_article",""
"passed","Sun Aug 08 02:13:59 GMT 2021","Sun Aug 08 02:14:22 GMT 2021","23609","test","test_conduit_remek_panniangyan","TestConduit","","","test__modify_article",""
