"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 20 09:42:27 GMT 2021","Fri Aug 20 09:42:29 GMT 2021","2055","test","test_conduit_panniangyan","TestConduit","","","test__home_page",""
"passed","Fri Aug 20 09:44:51 GMT 2021","Fri Aug 20 09:45:01 GMT 2021","9514","test","test_conduit_panniangyan","TestConduit","","","test__save_data_to_file",""
"passed","Fri Aug 20 09:43:05 GMT 2021","Fri Aug 20 09:43:10 GMT 2021","5559","test","test_conduit_panniangyan","TestConduit","","","test__pagination",""
"passed","Fri Aug 20 09:44:33 GMT 2021","Fri Aug 20 09:44:48 GMT 2021","15151","test","test_conduit_panniangyan","TestConduit","","","test__delete_article",""
"passed","Fri Aug 20 09:43:12 GMT 2021","Fri Aug 20 09:43:28 GMT 2021","15854","test","test_conduit_panniangyan","TestConduit","","","test__add_new_article",""
"passed","Fri Aug 20 09:45:02 GMT 2021","Fri Aug 20 09:45:10 GMT 2021","7464","test","test_conduit_panniangyan","TestConduit","","","test__logout",""
"passed","Fri Aug 20 09:42:32 GMT 2021","Fri Aug 20 09:42:35 GMT 2021","3067","test","test_conduit_panniangyan","TestConduit","","","test__accept_cookies",""
"passed","Fri Aug 20 09:42:49 GMT 2021","Fri Aug 20 09:42:54 GMT 2021","5472","test","test_conduit_panniangyan","TestConduit","","","test__login",""
"passed","Fri Aug 20 09:44:07 GMT 2021","Fri Aug 20 09:44:31 GMT 2021","23617","test","test_conduit_panniangyan","TestConduit","","","test__modify_article",""
"passed","Fri Aug 20 09:42:57 GMT 2021","Fri Aug 20 09:43:02 GMT 2021","5479","test","test_conduit_panniangyan","TestConduit","","","test__list_data",""
"passed","Fri Aug 20 09:43:31 GMT 2021","Fri Aug 20 09:44:04 GMT 2021","33756","test","test_conduit_panniangyan","TestConduit","","","test__import_data_from_file",""
"passed","Fri Aug 20 09:42:37 GMT 2021","Fri Aug 20 09:42:46 GMT 2021","8851","test","test_conduit_panniangyan","TestConduit","","","test__registration",""
