"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 06 23:39:17 GMT 2021","Fri Aug 06 23:39:50 GMT 2021","33699","test","test_conduit_remek_panniangyan","TestConduit","","","test__import_data_from_file",""
"passed","Fri Aug 06 23:40:48 GMT 2021","Fri Aug 06 23:40:56 GMT 2021","7475","test","test_conduit_remek_panniangyan","TestConduit","","","test__logout",""
"passed","Fri Aug 06 23:40:19 GMT 2021","Fri Aug 06 23:40:34 GMT 2021","15147","test","test_conduit_remek_panniangyan","TestConduit","","","test__delete_article",""
"passed","Fri Aug 06 23:40:36 GMT 2021","Fri Aug 06 23:40:45 GMT 2021","9633","test","test_conduit_remek_panniangyan","TestConduit","","","test__save_data_to_file",""
"passed","Fri Aug 06 23:38:51 GMT 2021","Fri Aug 06 23:38:57 GMT 2021","5522","test","test_conduit_remek_panniangyan","TestConduit","","","test__pagination",""
"passed","Fri Aug 06 23:38:43 GMT 2021","Fri Aug 06 23:38:48 GMT 2021","5420","test","test_conduit_remek_panniangyan","TestConduit","","","test__list_data",""
"passed","Fri Aug 06 23:38:25 GMT 2021","Fri Aug 06 23:38:33 GMT 2021","8462","test","test_conduit_remek_panniangyan","TestConduit","","","test__registration",""
"passed","Fri Aug 06 23:38:35 GMT 2021","Fri Aug 06 23:38:40 GMT 2021","5373","test","test_conduit_remek_panniangyan","TestConduit","","","test__login",""
"passed","Fri Aug 06 23:38:20 GMT 2021","Fri Aug 06 23:38:23 GMT 2021","3075","test","test_conduit_remek_panniangyan","TestConduit","","","test__accept_cookies",""
"passed","Fri Aug 06 23:39:53 GMT 2021","Fri Aug 06 23:40:16 GMT 2021","23534","test","test_conduit_remek_panniangyan","TestConduit","","","test__modify_article",""
"passed","Fri Aug 06 23:38:18 GMT 2021","Fri Aug 06 23:38:19 GMT 2021","1068","test","test_conduit_remek_panniangyan","TestConduit","","","test__home_page",""
"passed","Fri Aug 06 23:38:58 GMT 2021","Fri Aug 06 23:39:14 GMT 2021","15831","test","test_conduit_remek_panniangyan","TestConduit","","","test__add_new_article",""
