"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 03 22:49:57 GMT 2021","Tue Aug 03 22:50:06 GMT 2021","9422","test","test_conduit","TestConduit","","","test__logout",""
"passed","Tue Aug 03 22:47:57 GMT 2021","Tue Aug 03 22:48:08 GMT 2021","11327","test","test_conduit","TestConduit","","","test__login",""
"passed","Tue Aug 03 22:49:44 GMT 2021","Tue Aug 03 22:49:54 GMT 2021","9430","test","test_conduit","TestConduit","","","test__save_data_to_file",""
"passed","Tue Aug 03 22:48:40 GMT 2021","Tue Aug 03 22:48:53 GMT 2021","12779","test","test_conduit","TestConduit","","","test__import_data_from_file",""
"passed","Tue Aug 03 22:48:27 GMT 2021","Tue Aug 03 22:48:38 GMT 2021","10718","test","test_conduit","TestConduit","","","test__add_new_article",""
"passed","Tue Aug 03 22:47:39 GMT 2021","Tue Aug 03 22:47:42 GMT 2021","3092","test","test_conduit","TestConduit","","","test__accept_cookies",""
"passed","Tue Aug 03 22:49:22 GMT 2021","Tue Aug 03 22:49:42 GMT 2021","19706","test","test_conduit","TestConduit","","","test__delete_article",""
"passed","Tue Aug 03 22:47:45 GMT 2021","Tue Aug 03 22:47:54 GMT 2021","8964","test","test_conduit","TestConduit","","","test__registration",""
"passed","Tue Aug 03 22:48:11 GMT 2021","Tue Aug 03 22:48:16 GMT 2021","5408","test","test_conduit","TestConduit","","","test__list_data",""
"passed","Tue Aug 03 22:48:55 GMT 2021","Tue Aug 03 22:49:20 GMT 2021","25691","test","test_conduit","TestConduit","","","test__modify_article",""
"passed","Tue Aug 03 22:48:18 GMT 2021","Tue Aug 03 22:48:24 GMT 2021","6501","test","test_conduit","TestConduit","","","test__pagination",""
