"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 09 06:53:04 GMT 2021","Mon Aug 09 06:53:09 GMT 2021","5411","test","test_conduit_remek_panniangyan","TestConduit","","","test__list_data",""
"passed","Mon Aug 09 06:52:41 GMT 2021","Mon Aug 09 06:52:44 GMT 2021","3081","test","test_conduit_remek_panniangyan","TestConduit","","","test__accept_cookies",""
"passed","Mon Aug 09 06:54:12 GMT 2021","Mon Aug 09 06:54:35 GMT 2021","23355","test","test_conduit_remek_panniangyan","TestConduit","","","test__modify_article",""
"passed","Mon Aug 09 06:54:54 GMT 2021","Mon Aug 09 06:55:04 GMT 2021","9467","test","test_conduit_remek_panniangyan","TestConduit","","","test__save_data_to_file",""
"passed","Mon Aug 09 06:54:36 GMT 2021","Mon Aug 09 06:54:51 GMT 2021","15029","test","test_conduit_remek_panniangyan","TestConduit","","","test__delete_article",""
"passed","Mon Aug 09 06:55:06 GMT 2021","Mon Aug 09 06:55:14 GMT 2021","7475","test","test_conduit_remek_panniangyan","TestConduit","","","test__logout",""
"passed","Mon Aug 09 06:52:56 GMT 2021","Mon Aug 09 06:53:01 GMT 2021","5379","test","test_conduit_remek_panniangyan","TestConduit","","","test__login",""
"passed","Mon Aug 09 06:53:36 GMT 2021","Mon Aug 09 06:54:10 GMT 2021","33575","test","test_conduit_remek_panniangyan","TestConduit","","","test__import_data_from_file",""
"passed","Mon Aug 09 06:52:46 GMT 2021","Mon Aug 09 06:52:54 GMT 2021","8181","test","test_conduit_remek_panniangyan","TestConduit","","","test__registration",""
"passed","Mon Aug 09 06:52:36 GMT 2021","Mon Aug 09 06:52:38 GMT 2021","2083","test","test_conduit_remek_panniangyan","TestConduit","","","test__home_page",""
"passed","Mon Aug 09 06:53:11 GMT 2021","Mon Aug 09 06:53:16 GMT 2021","5525","test","test_conduit_remek_panniangyan","TestConduit","","","test__pagination",""
"passed","Mon Aug 09 06:53:19 GMT 2021","Mon Aug 09 06:53:35 GMT 2021","15767","test","test_conduit_remek_panniangyan","TestConduit","","","test__add_new_article",""
