"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Aug 08 19:05:19 GMT 2021","Sun Aug 08 19:06:01 GMT 2021","42463","test","test_conduit_remek_panniangyan","TestConduit","","","test__modify_article",""
"passed","Sun Aug 08 19:04:01 GMT 2021","Sun Aug 08 19:04:06 GMT 2021","5404","test","test_conduit_remek_panniangyan","TestConduit","","","test__login",""
"passed","Sun Aug 08 19:06:20 GMT 2021","Sun Aug 08 19:06:30 GMT 2021","9485","test","test_conduit_remek_panniangyan","TestConduit","","","test__save_data_to_file",""
"passed","Sun Aug 08 19:03:46 GMT 2021","Sun Aug 08 19:03:49 GMT 2021","3069","test","test_conduit_remek_panniangyan","TestConduit","","","test__accept_cookies",""
"passed","Sun Aug 08 19:04:25 GMT 2021","Sun Aug 08 19:04:41 GMT 2021","15816","test","test_conduit_remek_panniangyan","TestConduit","","","test__add_new_article",""
"passed","Sun Aug 08 19:06:03 GMT 2021","Sun Aug 08 19:06:18 GMT 2021","15151","test","test_conduit_remek_panniangyan","TestConduit","","","test__delete_article",""
"passed","Sun Aug 08 19:04:17 GMT 2021","Sun Aug 08 19:04:22 GMT 2021","5560","test","test_conduit_remek_panniangyan","TestConduit","","","test__pagination",""
"passed","Sun Aug 08 19:03:41 GMT 2021","Sun Aug 08 19:03:43 GMT 2021","2053","test","test_conduit_remek_panniangyan","TestConduit","","","test__home_page",""
"passed","Sun Aug 08 19:04:09 GMT 2021","Sun Aug 08 19:04:14 GMT 2021","5414","test","test_conduit_remek_panniangyan","TestConduit","","","test__list_data",""
"passed","Sun Aug 08 19:06:33 GMT 2021","Sun Aug 08 19:06:40 GMT 2021","7450","test","test_conduit_remek_panniangyan","TestConduit","","","test__logout",""
"passed","Sun Aug 08 19:03:51 GMT 2021","Sun Aug 08 19:03:59 GMT 2021","7695","test","test_conduit_remek_panniangyan","TestConduit","","","test__registration",""
"passed","Sun Aug 08 19:04:42 GMT 2021","Sun Aug 08 19:05:16 GMT 2021","33662","test","test_conduit_remek_panniangyan","TestConduit","","","test__import_data_from_file",""
