"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 03 22:46:37 GMT 2021","Tue Aug 03 22:46:46 GMT 2021","9482","test","test_conduit","TestConduit","","","test__logout",""
"passed","Tue Aug 03 22:46:24 GMT 2021","Tue Aug 03 22:46:34 GMT 2021","9498","test","test_conduit","TestConduit","","","test__save_data_to_file",""
"passed","Tue Aug 03 22:45:18 GMT 2021","Tue Aug 03 22:45:31 GMT 2021","12849","test","test_conduit","TestConduit","","","test__import_data_from_file",""
"passed","Tue Aug 03 22:44:22 GMT 2021","Tue Aug 03 22:44:31 GMT 2021","9173","test","test_conduit","TestConduit","","","test__registration",""
"passed","Tue Aug 03 22:44:55 GMT 2021","Tue Aug 03 22:45:02 GMT 2021","6569","test","test_conduit","TestConduit","","","test__pagination",""
"passed","Tue Aug 03 22:46:02 GMT 2021","Tue Aug 03 22:46:22 GMT 2021","19768","test","test_conduit","TestConduit","","","test__delete_article",""
"passed","Tue Aug 03 22:44:34 GMT 2021","Tue Aug 03 22:44:45 GMT 2021","11383","test","test_conduit","TestConduit","","","test__login",""
"passed","Tue Aug 03 22:45:04 GMT 2021","Tue Aug 03 22:45:15 GMT 2021","10816","test","test_conduit","TestConduit","","","test__add_new_article",""
"passed","Tue Aug 03 22:44:16 GMT 2021","Tue Aug 03 22:44:19 GMT 2021","3126","test","test_conduit","TestConduit","","","test__accept_cookies",""
"passed","Tue Aug 03 22:44:47 GMT 2021","Tue Aug 03 22:44:52 GMT 2021","5431","test","test_conduit","TestConduit","","","test__list_data",""
"passed","Tue Aug 03 22:45:33 GMT 2021","Tue Aug 03 22:45:59 GMT 2021","25820","test","test_conduit","TestConduit","","","test__modify_article",""
