"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 06 08:33:52 GMT 2021","Fri Aug 06 08:33:57 GMT 2021","5323","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__import_data_from_file",""
"broken","Fri Aug 06 08:34:46 GMT 2021","Fri Aug 06 08:34:53 GMT 2021","7443","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__save_data_to_file",""
"passed","Fri Aug 06 08:33:41 GMT 2021","Fri Aug 06 08:33:51 GMT 2021","9794","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__add_new_article",""
"passed","Fri Aug 06 08:33:06 GMT 2021","Fri Aug 06 08:33:08 GMT 2021","2139","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__accept_cookies",""
"passed","Fri Aug 06 08:34:24 GMT 2021","Fri Aug 06 08:34:44 GMT 2021","19760","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__delete_article",""
"broken","Fri Aug 06 08:33:59 GMT 2021","Fri Aug 06 08:34:23 GMT 2021","23723","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__modify_article",""
"passed","Fri Aug 06 08:33:35 GMT 2021","Fri Aug 06 08:33:40 GMT 2021","5517","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__pagination",""
"passed","Fri Aug 06 08:33:20 GMT 2021","Fri Aug 06 08:33:27 GMT 2021","7374","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__login",""
"passed","Fri Aug 06 08:33:29 GMT 2021","Fri Aug 06 08:33:34 GMT 2021","5401","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__list_data",""
"passed","Fri Aug 06 08:34:55 GMT 2021","Fri Aug 06 08:35:02 GMT 2021","7451","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__logout",""
"passed","Fri Aug 06 08:33:10 GMT 2021","Fri Aug 06 08:33:18 GMT 2021","8499","test","test_REMEK_panniangyan_conduit","TestConduit","","","test__registration",""
