"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 03 21:58:42 GMT 2021","Tue Aug 03 21:58:55 GMT 2021","12936","test","test_conduit","TestConduit","","","test__import_data_from_file",""
"passed","Tue Aug 03 21:57:44 GMT 2021","Tue Aug 03 21:57:54 GMT 2021","10306","test","test_conduit","TestConduit","","","test__registration",""
"passed","Tue Aug 03 22:00:01 GMT 2021","Tue Aug 03 22:00:10 GMT 2021","9579","test","test_conduit","TestConduit","","","test__logout",""
"passed","Tue Aug 03 21:58:11 GMT 2021","Tue Aug 03 21:58:16 GMT 2021","5475","test","test_conduit","TestConduit","","","test__list_data",""
"passed","Tue Aug 03 21:58:57 GMT 2021","Tue Aug 03 21:59:23 GMT 2021","25869","test","test_conduit","TestConduit","","","test__modify_article",""
"passed","Tue Aug 03 21:58:29 GMT 2021","Tue Aug 03 21:58:40 GMT 2021","10900","test","test_conduit","TestConduit","","","test__add_new_article",""
"passed","Tue Aug 03 21:58:19 GMT 2021","Tue Aug 03 21:58:26 GMT 2021","6629","test","test_conduit","TestConduit","","","test__pagination",""
"passed","Tue Aug 03 21:59:48 GMT 2021","Tue Aug 03 21:59:58 GMT 2021","9555","test","test_conduit","TestConduit","","","test__save_data_to_file",""
"passed","Tue Aug 03 21:57:38 GMT 2021","Tue Aug 03 21:57:41 GMT 2021","3478","test","test_conduit","TestConduit","","","test__accept_cookies",""
"passed","Tue Aug 03 21:57:57 GMT 2021","Tue Aug 03 21:58:08 GMT 2021","11443","test","test_conduit","TestConduit","","","test__login",""
"passed","Tue Aug 03 21:59:26 GMT 2021","Tue Aug 03 21:59:46 GMT 2021","19867","test","test_conduit","TestConduit","","","test__delete_article",""
