"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 07 10:53:14 GMT 2021","Sat Aug 07 10:53:23 GMT 2021","9476","test","test_conduit_remek_panniangyan","TestConduit","","","test__save_data_to_file",""
"passed","Sat Aug 07 10:51:14 GMT 2021","Sat Aug 07 10:51:19 GMT 2021","5298","test","test_conduit_remek_panniangyan","TestConduit","","","test__login",""
"passed","Sat Aug 07 10:51:55 GMT 2021","Sat Aug 07 10:52:28 GMT 2021","33323","test","test_conduit_remek_panniangyan","TestConduit","","","test__import_data_from_file",""
"passed","Sat Aug 07 10:53:25 GMT 2021","Sat Aug 07 10:53:32 GMT 2021","7392","test","test_conduit_remek_panniangyan","TestConduit","","","test__logout",""
"passed","Sat Aug 07 10:50:55 GMT 2021","Sat Aug 07 10:50:57 GMT 2021","2075","test","test_conduit_remek_panniangyan","TestConduit","","","test__home_page",""
"passed","Sat Aug 07 10:52:31 GMT 2021","Sat Aug 07 10:52:54 GMT 2021","23160","test","test_conduit_remek_panniangyan","TestConduit","","","test__modify_article",""
"passed","Sat Aug 07 10:51:29 GMT 2021","Sat Aug 07 10:51:34 GMT 2021","5451","test","test_conduit_remek_panniangyan","TestConduit","","","test__pagination",""
"passed","Sat Aug 07 10:52:56 GMT 2021","Sat Aug 07 10:53:11 GMT 2021","14861","test","test_conduit_remek_panniangyan","TestConduit","","","test__delete_article",""
"passed","Sat Aug 07 10:50:59 GMT 2021","Sat Aug 07 10:51:02 GMT 2021","3081","test","test_conduit_remek_panniangyan","TestConduit","","","test__accept_cookies",""
"passed","Sat Aug 07 10:51:22 GMT 2021","Sat Aug 07 10:51:27 GMT 2021","5332","test","test_conduit_remek_panniangyan","TestConduit","","","test__list_data",""
"passed","Sat Aug 07 10:51:04 GMT 2021","Sat Aug 07 10:51:13 GMT 2021","8602","test","test_conduit_remek_panniangyan","TestConduit","","","test__registration",""
"passed","Sat Aug 07 10:51:37 GMT 2021","Sat Aug 07 10:51:52 GMT 2021","15620","test","test_conduit_remek_panniangyan","TestConduit","","","test__add_new_article",""
