"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 19:01:38 GMT 2021","Sun Aug 08 19:01:54 GMT 2021","15825","test","test_conduit_remek_panniangyan","TestConduit","","","test__add_new_article",""
"passed","Sun Aug 08 19:01:22 GMT 2021","Sun Aug 08 19:01:27 GMT 2021","5443","test","test_conduit_remek_panniangyan","TestConduit","","","test__list_data",""
"passed","Sun Aug 08 19:01:03 GMT 2021","Sun Aug 08 19:01:11 GMT 2021","8119","test","test_conduit_remek_panniangyan","TestConduit","","","test__registration",""
"passed","Sun Aug 08 19:01:57 GMT 2021","Sun Aug 08 19:02:30 GMT 2021","33737","test","test_conduit_remek_panniangyan","TestConduit","","","test__import_data_from_file",""
"passed","Sun Aug 08 19:01:14 GMT 2021","Sun Aug 08 19:01:19 GMT 2021","5433","test","test_conduit_remek_panniangyan","TestConduit","","","test__login",""
"passed","Sun Aug 08 19:01:30 GMT 2021","Sun Aug 08 19:01:36 GMT 2021","5559","test","test_conduit_remek_panniangyan","TestConduit","","","test__pagination",""
"passed","Sun Aug 08 19:00:53 GMT 2021","Sun Aug 08 19:00:55 GMT 2021","2054","test","test_conduit_remek_panniangyan","TestConduit","","","test__home_page",""
"passed","Sun Aug 08 19:02:59 GMT 2021","Sun Aug 08 19:03:14 GMT 2021","15082","test","test_conduit_remek_panniangyan","TestConduit","","","test__delete_article",""
"passed","Sun Aug 08 19:03:17 GMT 2021","Sun Aug 08 19:03:26 GMT 2021","9614","test","test_conduit_remek_panniangyan","TestConduit","","","test__save_data_to_file",""
"passed","Sun Aug 08 19:03:28 GMT 2021","Sun Aug 08 19:03:36 GMT 2021","7490","test","test_conduit_remek_panniangyan","TestConduit","","","test__logout",""
"passed","Sun Aug 08 19:00:57 GMT 2021","Sun Aug 08 19:01:01 GMT 2021","3076","test","test_conduit_remek_panniangyan","TestConduit","","","test__accept_cookies",""
"passed","Sun Aug 08 19:02:33 GMT 2021","Sun Aug 08 19:02:57 GMT 2021","23493","test","test_conduit_remek_panniangyan","TestConduit","","","test__modify_article",""
